size,accuracy
456,0.0133136094675
457,0.0118343195266
458,0.0117994100295
459,0.0176730486009
460,0.0220588235294
461,0.014684287812
462,0.0175953079179
463,0.0131578947368
464,0.0116788321168
465,0.014598540146
466,0.0116448326055
467,0.021770682148
468,0.0159189580318
469,0.0159189580318
470,0.0159189580318
471,0.0159189580318
472,0.012987012987
473,0.014409221902
474,0.0187050359712
475,0.0186513629842
476,0.0114777618364
477,0.0157367668097
478,0.0171184022825
479,0.0241820768137
480,0.0141843971631
481,0.01414427157
482,0.0169252468265
483,0.014064697609
484,0.0210674157303
485,0.00981767180926
486,0.00981767180926
487,0.0195804195804
488,0.0195804195804
489,0.018156424581
490,0.0153203342618
491,0.0166898470097
492,0.0138696255201
493,0.0152354570637
494,0.0152354570637
495,0.0207468879668
496,0.0151933701657
497,0.0151933701657
498,0.0151933701657
499,0.0220689655172
500,0.0165061898212
501,0.0165061898212
502,0.0165061898212
503,0.0165061898212
504,0.0164835164835
505,0.0164383561644
506,0.015047879617
507,0.0109140518417
508,0.0122615803815
509,0.0176870748299
510,0.0149456521739
511,0.0149253731343
512,0.0149253731343
513,0.0149051490515
514,0.0175675675676
515,0.0188679245283
516,0.0174731182796
517,0.0187919463087
518,0.0187919463087
519,0.0200803212851
520,0.0214190093708
521,0.0214190093708
522,0.0200534759358
523,0.0187165775401
524,0.0200534759358
525,0.0120320855615
526,0.0120320855615
527,0.0120320855615
528,0.0213618157543
529,0.0213618157543
530,0.0186418109188
531,0.0186418109188
532,0.0186418109188
533,0.0146276595745
534,0.0225464190981
535,0.0185185185185
536,0.0131926121372
537,0.0131926121372
538,0.0184210526316
539,0.0131406044678
540,0.0170380078637
541,0.0144167758847
542,0.0156862745098
543,0.0117493472585
544,0.0169712793734
545,0.0143229166667
546,0.0233766233766
547,0.0181347150259
548,0.0142118863049
549,0.0115979381443
550,0.0167095115681
551,0.0179487179487
552,0.0179487179487
553,0.0127877237852
554,0.0140306122449
555,0.0178343949045
556,0.0216010165184
557,0.0164974619289
558,0.0177439797212
559,0.0177439797212
560,0.0227560050569
561,0.0126103404792
562,0.0176322418136
563,0.0163522012579
564,0.0163522012579
565,0.0125470514429
566,0.0175438596491
567,0.0175438596491
568,0.01375
569,0.0112219451372
570,0.0112219451372
571,0.0149253731343
572,0.0173697270471
573,0.0210918114144
574,0.0222772277228
575,0.0210135970334
576,0.0184956843403
577,0.0135301353014
578,0.0184049079755
579,0.0184049079755
580,0.0184049079755
581,0.0184049079755
582,0.0146878824969
583,0.017094017094
584,0.0158536585366
585,0.0170316301703
586,0.0182481751825
587,0.0194174757282
588,0.0157384987893
589,0.0157384987893
590,0.0120918984281
591,0.0132850241546
592,0.015681544029
593,0.0156438026474
594,0.0204081632653
595,0.0155688622754
596,0.0251196172249
597,0.0251196172249
598,0.0179211469534
599,0.0202863961814
600,0.0202863961814
601,0.0202863961814
602,0.0155131264916
603,0.0155131264916
604,0.0155131264916
605,0.0131264916468
606,0.0131264916468
607,0.0131264916468
608,0.0131264916468
609,0.0131264916468
610,0.0131264916468
611,0.0131264916468
612,0.015494636472
613,0.015494636472
614,0.015494636472
615,0.0190476190476
616,0.0166270783848
617,0.0142180094787
618,0.0200945626478
619,0.0212514757969
620,0.0153121319199
621,0.0258823529412
622,0.0140845070423
623,0.0257611241218
624,0.0210280373832
625,0.0244755244755
626,0.0174621653085
627,0.01393728223
628,0.0139211136891
629,0.0173812282735
630,0.0150462962963
631,0.0173410404624
632,0.0173410404624
633,0.0173210161663
634,0.0207612456747
635,0.0184119677791
636,0.0172215843858
637,0.0217889908257
638,0.0194508009153
639,0.0125570776256
640,0.0148232611174
641,0.0182025028441
642,0.0182025028441
643,0.0182025028441
644,0.00908059023837
645,0.0147392290249
646,0.0079275198188
647,0.0079275198188
648,0.0169683257919
649,0.0169683257919
650,0.0169683257919
651,0.0169683257919
652,0.0124153498871
653,0.0123873873874
654,0.0202247191011
655,0.0179372197309
656,0.0167785234899
657,0.0167410714286
658,0.0133630289532
659,0.0133630289532
660,0.0155555555556
661,0.0221729490022
662,0.0143805309735
663,0.0121412803532
664,0.0165198237885
665,0.0165198237885
666,0.0186813186813
667,0.0164654226125
668,0.0197368421053
669,0.0164113785558
670,0.014192139738
671,0.0196078431373
672,0.0130434782609
673,0.0108459869848
674,0.017316017316
675,0.0162162162162
676,0.0194384449244
677,0.0172786177106
678,0.0183189655172
679,0.0183189655172
680,0.0183189655172
681,0.0139784946237
682,0.0139784946237
683,0.0203862660944
684,0.016077170418
685,0.0192719486081
686,0.0192719486081
687,0.017094017094
688,0.0213219616205
689,0.018085106383
690,0.0170031880978
691,0.0170031880978
692,0.016967126193
693,0.0179894179894
694,0.0137566137566
695,0.0190476190476
696,0.0190476190476
697,0.0190476190476
698,0.0190476190476
699,0.021164021164
700,0.0169312169312
701,0.0169312169312
702,0.0179514255544
703,0.0168954593453
704,0.0168954593453
705,0.0147679324895
706,0.0147679324895
707,0.0147679324895
708,0.0147679324895
709,0.0210526315789
710,0.0147058823529
711,0.0147058823529
712,0.0220356768101
713,0.017819706499
714,0.0167364016736
715,0.017745302714
716,0.017745302714
717,0.0135557872784
718,0.0176899063476
719,0.0176531671859
720,0.0207468879668
721,0.0155279503106
722,0.0155279503106
723,0.0175801447777
724,0.00928792569659
725,0.00928792569659
726,0.0144329896907
727,0.0195473251029
728,0.017453798768
729,0.0174358974359
730,0.021494370522
731,0.021494370522
732,0.0214504596527
733,0.0214504596527
734,0.0152905198777
735,0.0162767039674
736,0.010162601626
737,0.0132113821138
738,0.0132113821138
739,0.0213197969543
740,0.0151975683891
741,0.0101214574899
742,0.010101010101
743,0.0131048387097
744,0.0131048387097
745,0.0120967741935
746,0.0120967741935
747,0.0130916414904
748,0.0161127895267
749,0.0170854271357
750,0.0130391173521
751,0.0150451354062
752,0.0180541624875
753,0.018018018018
754,0.013986013986
755,0.0159521435693
756,0.01592039801
757,0.0178926441352
758,0.014880952381
759,0.01982160555
760,0.0138476755687
761,0.0138339920949
762,0.0147928994083
763,0.0147928994083
764,0.0147928994083
765,0.0147928994083
766,0.0147928994083
767,0.0147928994083
768,0.0147928994083
769,0.0147637795276
770,0.0147637795276
771,0.0147637795276
772,0.0117878192534
773,0.0137254901961
774,0.0137254901961
775,0.0107737512243
776,0.013698630137
777,0.0117416829746
778,0.0127201565558
779,0.0127201565558
780,0.0146484375
781,0.00779727095517
782,0.00779727095517
783,0.0165369649805
784,0.0213799805637
785,0.0165048543689
786,0.0165048543689
787,0.0106589147287
788,0.0106589147287
789,0.0116279069767
790,0.0145067698259
791,0.0125603864734
792,0.0154291224687
793,0.0173243503369
794,0.0192122958694
795,0.0192122958694
796,0.0163147792706
797,0.0191754554171
798,0.0201149425287
799,0.0201149425287
800,0.0153110047847
801,0.0153110047847
802,0.0152963671128
803,0.0152963671128
804,0.0210124164279
805,0.0162213740458
806,0.0162059103908
807,0.0171428571429
808,0.0152091254753
809,0.0151946818613
810,0.0151946818613
811,0.0151946818613
812,0.0161443494777
813,0.0161443494777
814,0.0161443494777
815,0.0161443494777
816,0.0161443494777
817,0.0161443494777
818,0.0161443494777
819,0.0161443494777
820,0.0161443494777
821,0.0161443494777
822,0.0113744075829
823,0.0142045454545
824,0.0151371807001
825,0.0179584120983
826,0.0169971671388
827,0.0103773584906
828,0.0197740112994
829,0.0197740112994
830,0.015977443609
831,0.0140712945591
832,0.0140712945591
833,0.0140712945591
834,0.0140712945591
835,0.0140712945591
836,0.0131086142322
837,0.0140186915888
838,0.0140186915888
839,0.0140186915888
840,0.0140186915888
841,0.0140186915888
842,0.0140186915888
843,0.0140186915888
844,0.0140186915888
845,0.0130841121495
846,0.0121381886088
847,0.0168067226891
848,0.0168067226891
849,0.0149253731343
850,0.0139664804469
851,0.0139664804469
852,0.0158286778399
853,0.0148837209302
854,0.0176579925651
855,0.0194805194805
856,0.0148423005566
857,0.0148423005566
858,0.0139017608897
859,0.0139017608897
860,0.0139017608897
861,0.0194624652456
862,0.0194624652456
863,0.0194624652456
864,0.0194624652456
865,0.0194624652456
866,0.014828544949
867,0.0166512488437
868,0.0166512488437
869,0.0148011100833
870,0.0120036934441
871,0.0156971375808
872,0.0156826568266
873,0.0230414746544
874,0.0165745856354
875,0.0174632352941
876,0.0156106519743
877,0.0137614678899
878,0.0183318056829
879,0.0164986251146
880,0.0119156736939
881,0.0164835164835
882,0.0164835164835
883,0.018315018315
884,0.018315018315
885,0.018315018315
886,0.018315018315
887,0.018315018315
888,0.018315018315
889,0.018315018315
890,0.0128205128205
891,0.0128205128205
892,0.0128205128205
893,0.0128205128205
894,0.0128205128205
895,0.0128205128205
896,0.0127970749543
897,0.0137111517367
898,0.0137111517367
899,0.0137111517367
900,0.0155251141553
901,0.0164383561644
902,0.0164383561644
903,0.0164383561644
904,0.0164383561644
905,0.0164383561644
906,0.0173357664234
907,0.0227686703097
908,0.0163636363636
909,0.0154264972777
910,0.0154264972777
911,0.0153985507246
912,0.0162748643761
913,0.0162748643761
914,0.0198915009042
915,0.0207956600362
916,0.0207956600362
917,0.0207956600362
918,0.0207956600362
919,0.0207956600362
920,0.0207956600362
921,0.0171635049684
922,0.0171635049684
923,0.0171635049684
924,0.0171635049684
925,0.0171635049684
926,0.0171635049684
927,0.0171635049684
928,0.0171635049684
929,0.0171635049684
930,0.0189530685921
931,0.0189530685921
932,0.0189530685921
933,0.0162162162162
934,0.0171171171171
935,0.0171171171171
936,0.0171171171171
937,0.0171171171171
938,0.0171171171171
939,0.0171171171171
940,0.0171171171171
941,0.0189189189189
942,0.019801980198
943,0.015301530153
944,0.016201620162
945,0.0161725067385
946,0.0170403587444
947,0.0170403587444
948,0.0170403587444
949,0.0170403587444
950,0.0170403587444
951,0.0179372197309
952,0.0152329749104
953,0.0152329749104
954,0.0152329749104
955,0.0161145926589
956,0.00983020554066
957,0.00983020554066
958,0.00983020554066
959,0.00983020554066
960,0.00983020554066
961,0.00804289544236
962,0.00804289544236
963,0.00804289544236
964,0.00804289544236
965,0.00804289544236
966,0.00804289544236
967,0.00804289544236
968,0.00804289544236
969,0.00804289544236
970,0.00804289544236
971,0.00804289544236
972,0.00804289544236
973,0.00804289544236
974,0.00804289544236
975,0.00804289544236
976,0.00804289544236
977,0.00804289544236
978,0.00804289544236
979,0.0133809099019
980,0.0115761353517
981,0.0124444444444
982,0.0124444444444
983,0.0124444444444
984,0.0124444444444
985,0.0168738898757
986,0.0168738898757
987,0.0106382978723
988,0.0150709219858
989,0.0132978723404
990,0.012389380531
991,0.0150442477876
992,0.0150442477876
993,0.00971731448763
994,0.00971731448763
995,0.0141342756184
996,0.0123674911661
997,0.0167548500882
998,0.0167548500882
999,0.0167548500882
1000,0.0167548500882
1001,0.0167548500882
1002,0.0185022026432
1003,0.0185022026432
1004,0.0185022026432
1005,0.0185022026432
1006,0.0185022026432
1007,0.0185022026432
1008,0.0185022026432
1009,0.0105726872247
1010,0.0105726872247
1011,0.0158311345646
1012,0.0184696569921
1013,0.0184696569921
1014,0.0184696569921
1015,0.0184696569921
1016,0.0175901495163
1017,0.0175901495163
1018,0.0123131046614
1019,0.0105448154657
1020,0.0140474100088
1021,0.0122699386503
1022,0.0122699386503
1023,0.0122699386503
1024,0.0122699386503
1025,0.0122699386503
1026,0.0122699386503
1027,0.0140227870289
1028,0.0113835376532
1029,0.0113835376532
1030,0.0131233595801
1031,0.0131233595801
1032,0.0139737991266
1033,0.0113339145597
1034,0.0113339145597
1035,0.0113339145597
1036,0.0113339145597
1037,0.0148212728858
1038,0.0148212728858
1039,0.0148212728858
1040,0.0148212728858
1041,0.0130548302872
1042,0.0130548302872
1043,0.0130548302872
1044,0.01303214596
1045,0.01303214596
1046,0.01303214596
1047,0.0130095403296
1048,0.0164787510841
1049,0.0164787510841
1050,0.012987012987
1051,0.012987012987
1052,0.012987012987
1053,0.012987012987
1054,0.0138408304498
1055,0.0138408304498
1056,0.0138408304498
1057,0.0138408304498
1058,0.0146804835924
1059,0.0146804835924
1060,0.0146804835924
1061,0.0146804835924
1062,0.0181034482759
1063,0.0181034482759
1064,0.0181034482759
1065,0.0146299483649
1066,0.0189165950129
1067,0.0163090128755
1068,0.0103004291845
1069,0.0103004291845
1070,0.018025751073
1071,0.018025751073
1072,0.0180102915952
1073,0.0180102915952
1074,0.0188356164384
1075,0.0153977758768
1076,0.0153977758768
1077,0.0153977758768
1078,0.0153977758768
1079,0.0153977758768
1080,0.0153977758768
1081,0.0153977758768
1082,0.0153977758768
1083,0.0153977758768
1084,0.0153977758768
1085,0.0153846153846
1086,0.0111016225448
1087,0.0111016225448
1088,0.0111016225448
1089,0.0145051194539
1090,0.0144804088586
1091,0.00851788756388
1092,0.00851788756388
1093,0.00936170212766
1094,0.0118946474087
1095,0.0161153519932
1096,0.00931414055885
1097,0.0101437024514
1098,0.00844594594595
1099,0.0168634064081
1100,0.0151770657673
1101,0.0151770657673
1102,0.016849199663
1103,0.016849199663
1104,0.0176767676768
1105,0.013456686291
1106,0.013456686291
1107,0.013456686291
1108,0.0151133501259
1109,0.0125733445096
1110,0.0125733445096
1111,0.0125733445096
1112,0.0159262363789
1113,0.00921273031826
1114,0.00921273031826
1115,0.00921273031826
1116,0.00921273031826
1117,0.00921273031826
1118,0.00921273031826
1119,0.00921273031826
1120,0.00921273031826
1121,0.00921273031826
1122,0.00921273031826
1123,0.00921273031826
1124,0.00921273031826
1125,0.00921273031826
1126,0.00921273031826
1127,0.0108695652174
1128,0.0100250626566
1129,0.0100250626566
1130,0.0100250626566
1131,0.0150250417362
1132,0.0150250417362
1133,0.0133333333333
1134,0.0124895920067
1135,0.0124895920067
1136,0.0124895920067
1137,0.0174708818636
1138,0.0174708818636
1139,0.0174708818636
1140,0.0174708818636
1141,0.0174708818636
1142,0.0174708818636
1143,0.0174708818636
1144,0.0174708818636
1145,0.0174708818636
1146,0.0174708818636
1147,0.00830564784053
1148,0.00830564784053
1149,0.00913621262458
1150,0.0116086235489
1151,0.00995024875622
1152,0.014096185738
1153,0.0116086235489
1154,0.0116086235489
1155,0.0116086235489
1156,0.0116086235489
1157,0.0116086235489
1158,0.0107794361526
1159,0.0157545605307
1160,0.0157545605307
1161,0.0157545605307
1162,0.0157545605307
1163,0.0157545605307
1164,0.0157545605307
1165,0.0157545605307
1166,0.0149253731343
1167,0.0149253731343
1168,0.012417218543
1169,0.0132231404959
1170,0.0132231404959
1171,0.0156765676568
1172,0.0156765676568
1173,0.0156765676568
1174,0.0115321252059
1175,0.0115131578947
1176,0.0115131578947
1177,0.0115131578947
1178,0.0115131578947
1179,0.0147783251232
1180,0.0147540983607
1181,0.0147540983607
1182,0.0155737704918
1183,0.0155737704918
1184,0.0155737704918
1185,0.0155737704918
1186,0.0155737704918
1187,0.0139116202946
1188,0.0139116202946
1189,0.0139116202946
1190,0.0139116202946
1191,0.0122649223222
1192,0.0122649223222
1193,0.0138775510204
1194,0.0138549307253
1195,0.0138549307253
1196,0.0138549307253
1197,0.0105777054516
1198,0.0105777054516
1199,0.0105777054516
1200,0.0105777054516
1201,0.0105777054516
1202,0.0105605199025
1203,0.014598540146
1204,0.014598540146
1205,0.014598540146
1206,0.0121555915721
1207,0.0121555915721
1208,0.0121555915721
1209,0.0121555915721
1210,0.0121457489879
1211,0.00970088924818
1212,0.00970088924818
1213,0.00970088924818
1214,0.00970088924818
1215,0.00970088924818
1216,0.00970088924818
1217,0.00970088924818
1218,0.00970088924818
1219,0.00970088924818
1220,0.00970088924818
1221,0.013731825525
1222,0.0112903225806
1223,0.00887096774194
1224,0.012077294686
1225,0.012077294686
1226,0.012077294686
1227,0.012077294686
1228,0.012077294686
1229,0.012077294686
1230,0.0152733118971
1231,0.0144462279294
1232,0.0144230769231
1233,0.0144230769231
1234,0.0144230769231
1235,0.0160256410256
1236,0.016
1237,0.016
1238,0.016
1239,0.016
1240,0.0183852917666
1241,0.0135782747604
1242,0.0175578611333
1243,0.0175578611333
1244,0.0159362549801
1245,0.0143312101911
1246,0.0159108989658
1247,0.011914217633
1248,0.0142857142857
1249,0.0111022997621
1250,0.0174326465927
1251,0.0126582278481
1252,0.0134387351779
1253,0.0149960536701
1254,0.0133963750985
1255,0.0133858267717
1256,0.0125786163522
1257,0.0102201257862
1258,0.0164835164835
1259,0.0141176470588
1260,0.0141176470588
1261,0.00861393891934
1262,0.0132916340891
1263,0.016393442623
1264,0.0148090413094
1265,0.0147859922179
1266,0.0147859922179
1267,0.010101010101
1268,0.0108695652174
1269,0.0108695652174
1270,0.011636927851
1271,0.0131680867545
1272,0.0116009280742
1273,0.0139211136891
1274,0.0146831530139
1275,0.015444015444
1276,0.0177469135802
1277,0.0123361603701
1278,0.0154202004626
1279,0.0115562403698
1280,0.0123076923077
1281,0.0123076923077
