size,accuracy
311,0.00522193211488
312,0.00519480519481
313,0.00516795865633
314,0.00514138817481
315,0.00511508951407
316,0.00511508951407
317,0.00511508951407
318,0.00508905852417
319,0.00506329113924
320,0.00505050505051
321,0.00502512562814
322,0.00501253132832
323,0.00501253132832
324,0.00501253132832
325,0.00501253132832
326,0.00501253132832
327,0.00501253132832
328,0.00501253132832
329,0.00501253132832
330,0.00501253132832
331,0.00498753117207
332,0.00498753117207
333,0.00496277915633
334,0.00496277915633
335,0.00496277915633
336,0.00493827160494
337,0.004914004914
338,0.004914004914
339,0.00488997555012
340,0.00488997555012
341,0.00486618004866
342,0.00484261501211
343,0.00481927710843
344,0.00481927710843
345,0.00479616306954
346,0.00479616306954
347,0.00477326968974
348,0.00477326968974
349,0.00475059382423
350,0.00472813238771
351,0.00470588235294
352,0.00468384074941
353,0.004662004662
354,0.0046403712297
355,0.00461893764434
356,0.00461893764434
357,0.00459770114943
358,0.0045766590389
359,0.00455580865604
360,0.00455580865604
361,0.00453514739229
362,0.00451467268623
363,0.00449438202247
364,0.00449438202247
365,0.00447427293065
366,0.00445434298441
367,0.00443458980044
368,0.00441501103753
369,0.0043956043956
370,0.0043956043956
371,0.00437636761488
372,0.00435729847495
373,0.00435729847495
374,0.00433839479393
375,0.00433839479393
376,0.004329004329
377,0.00431034482759
378,0.00429184549356
379,0.00429184549356
380,0.0042735042735
381,0.00425531914894
382,0.00423728813559
383,0.0042194092827
384,0.00420168067227
385,0.00420168067227
386,0.00418410041841
387,0.00416666666667
388,0.00416666666667
389,0.00416666666667
390,0.004158004158
391,0.00414078674948
392,0.00414078674948
393,0.00412371134021
394,0.00412371134021
395,0.0041067761807
396,0.0040899795501
397,0.0081466395112
398,0.00811359026369
399,0.00808080808081
400,0.00804828973843
401,0.00804828973843
402,0.00801603206413
403,0.00801603206413
404,0.00798403193613
405,0.00798403193613
406,0.00795228628231
407,0.00792079207921
408,0.00790513833992
409,0.00790513833992
410,0.00790513833992
411,0.00787401574803
412,0.00787401574803
413,0.0078431372549
414,0.0078125
415,0.0078125
416,0.0078125
417,0.00778210116732
418,0.00778210116732
419,0.0077519379845
420,0.00773694390716
421,0.00770712909441
422,0.00767754318618
423,0.00767754318618
424,0.00767754318618
425,0.00764818355641
426,0.00764818355641
427,0.00761904761905
428,0.00759013282732
429,0.00759013282732
430,0.00756143667297
431,0.0075329566855
432,0.00750469043152
433,0.00747663551402
434,0.00744878957169
435,0.00742115027829
436,0.00739371534196
437,0.0073664825046
438,0.00733944954128
439,0.00733944954128
440,0.0073126142596
441,0.00729927007299
442,0.00363636363636
443,0.00363636363636
444,0.00363636363636
445,0.0036231884058
446,0.0036231884058
447,0.0036231884058
448,0.00361010830325
449,0.00361010830325
450,0.00359712230216
451,0.00359066427289
452,0.00359066427289
453,0.00359066427289
454,0.00359066427289
455,0.00357781753131
456,0.00357781753131
457,0.00357781753131
458,0.00356506238859
459,0.00356506238859
460,0.00355871886121
461,0.00355871886121
462,0.00355871886121
463,0.00354609929078
464,0.00354609929078
465,0.00354609929078
466,0.00353356890459
467,0.00352112676056
468,0.00350877192982
469,0.00350877192982
470,0.00350877192982
471,0.00350877192982
472,0.0034965034965
473,0.0034965034965
474,0.0034965034965
475,0.00348432055749
476,0.00348432055749
477,0.00347222222222
478,0.00346020761246
479,0.00344827586207
480,0.00343642611684
481,0.00342465753425
482,0.00341296928328
483,0.00340136054422
484,0.00340136054422
485,0.00339558573854
486,0.00339558573854
487,0.00338409475465
488,0.00338409475465
489,0.00337837837838
490,0.003367003367
491,0.003367003367
492,0.00335570469799
493,0.00335570469799
494,0.00335570469799
495,0.00335570469799
496,0.00335570469799
497,0.00335570469799
498,0.00335570469799
499,0.00335570469799
500,0.00334448160535
501,0.00334448160535
502,0.00334448160535
503,0.00334448160535
504,0.00334448160535
505,0.00333333333333
506,0.00332225913621
507,0.00331125827815
508,0.00331125827815
509,0.00331125827815
510,0.00331125827815
511,0.00330578512397
512,0.00330578512397
513,0.00330578512397
514,0.00329489291598
515,0.00328407224959
516,0.00327332242226
517,0.00327332242226
518,0.00327332242226
519,0.00326264274062
520,0.00326264274062
521,0.00326264274062
522,0.00326264274062
523,0.00326264274062
524,0.00326264274062
525,0.00326797385621
526,0.00326797385621
527,0.00326797385621
528,0.00326264274062
529,0.00326264274062
530,0.00325203252033
531,0.00325203252033
532,0.00325203252033
533,0.00325203252033
534,0.0032414910859
535,0.0032310177706
536,0.00322061191626
537,0.00322061191626
538,0.00321027287319
539,0.00320512820513
540,0.00319488817891
541,0.0032
542,0.00318979266348
543,0.00318979266348
